year,date,tournament,h_team,a_team,h_elo,a_elo,h_score,a_score,location,neutral
"2,022",September 24,Friendly,Grenada,Saint Vincent and the Grenadines,"1,135","1,065",1,3,in Grenada,0
"2,022",September 24,Friendly,Congo,Madagascar,"1,315","1,282",3,3,in Morocco,1
"2,022",September 24,Friendly,Colombia,Guatemala,"1,900","1,462",4,1,in the United States,1
"2,022",September 24,Melanesian Cup,Vanuatu,Papua New Guinea,"1,150","1,176",0,1,in Vanuatu,0
"2,022",September 24,Melanesian Cup,Fiji,Solomon Islands,"1,254","1,226",2,2,in Vanuatu,1
"2,022",September 24,European Nations League C,Northern Ireland,Kosovo,"1,539","1,516",2,1,in Northern Ireland,0
"2,022",September 24,European Nations League C,Cyprus,Greece,"1,331","1,724",1,0,in Cyprus,0
"2,022",September 24,European Nations League B,Slovenia,Norway,"1,615","1,805",2,1,in Slovenia,0
"2,022",September 24,European Nations League B,Serbia,Sweden,"1,841","1,766",4,1,in Serbia,0
"2,022",September 24,European Nations League B,Scotland,Ireland,"1,745","1,690",2,1,in Scotland,0
"2,022",September 24,European Nations League B,Israel,Albania,"1,640","1,556",2,1,in Israel,0
"2,022",September 24,European Nations League B,Armenia,Ukraine,"1,479","1,809",0,5,in Armenia,0
"2,022",September 24,European Nations League A,Spain,Switzerland,"2,052","1,887",1,2,in Spain,0
"2,022",September 24,European Nations League A,Czechia,Portugal,"1,827","2,000",0,4,in Czechia,0
"2,022",September 25,Friendly,New Zealand,Australia,"1,539","1,707",0,2,in New Zealand,0
"2,022",September 25,Friendly tournament,Liberia,Niger,"1,318","1,255",0,0,in Egypt,1
"2,022",September 25,King's Cup,Thailand,Trinidad and Tobago,"1,380","1,350",2,1,in Thailand,0
"2,022",September 25,King's Cup,Tajikistan,Malaysia,"1,322","1,202",0,0,in Thailand,1
"2,022",September 25,European Nations League D,Moldova,Liechtenstein,"1,242",993,2,0,in Moldova,0
"2,022",September 25,European Nations League D,Andorra,Latvia,"1,110","1,357",1,1,in Andorra,0
"2,022",September 25,European Nations League C,Slovakia,Belarus,"1,591","1,400",1,1,in Slovakia,0
"2,022",September 25,European Nations League C,Azerbaijan,Kazakhstan,"1,357","1,434",3,0,in Azerbaijan,0
"2,022",September 25,European Nations League C,Luxembourg,Lithuania,"1,430","1,255",1,0,in Luxembourg,0
"2,022",September 25,European Nations League C,Faroe Islands,Turkey,"1,266","1,729",2,1,in the Faroe Islands,0
"2,022",September 25,European Nations League A,Wales,Poland,"1,817","1,782",0,1,in Wales,0
"2,022",September 25,European Nations League A,Netherlands,Belgium,"2,025","2,040",1,0,in the Netherlands,0
"2,022",September 25,European Nations League A,Denmark,France,"1,942","2,034",2,0,in Denmark,0
"2,022",September 25,European Nations League A,Austria,Croatia,"1,755","1,896",1,3,in Austria,0
"2,022",September 26,Friendly,Mali,Zambia,"1,621","1,465",0,0,in Mali,0
"2,022",September 26,Friendly tournament,Jordan,Oman,"1,583","1,556",1,0,in Jordan,0
"2,022",September 26,Friendly tournament,Iraq,Syria,"1,563","1,449",1,0,in Jordan,1
"2,022",September 26,Friendly,Ethiopia,Sudan,"1,356","1,307",2,2,in Ethiopia,0
"2,022",September 26,European Nations League D,San Marino,Estonia,781,"1,418",0,4,in San Marino,0
"2,022",September 26,European Nations League C,North Macedonia,Bulgaria,"1,596","1,477",0,1,in North Macedonia,0
"2,022",September 26,European Nations League C,Gibraltar,Georgia,"1,054","1,663",1,2,in Gibraltar,0
"2,022",September 26,European Nations League B,Romania,Bosnia and Herzegovina,"1,584","1,647",4,1,in Romania,0
"2,022",September 26,European Nations League B,Montenegro,Finland,"1,578","1,653",0,2,in Montenegro,0
"2,022",September 26,European Nations League A,Hungary,Italy,"1,857","1,964",0,2,in Hungary,0
"2,022",September 26,European Nations League A,England,Germany,"1,924","1,956",3,3,in England,0
"2,022",September 27,Friendly tournament,Vietnam,India,"1,381","1,227",3,0,in Vietnam,0
"2,022",September 27,Friendly,Venezuela,United Arab Emirates,"1,671","1,495",4,0,in Austria,1
"2,022",September 27,Friendly,Uruguay,Canada,"1,927","1,779",2,0,in Slovakia,1
"2,022",September 27,Friendly,South Korea,Cameroon,"1,779","1,617",1,0,in South Korea,0
"2,022",September 27,Friendly,South Africa,Botswana,"1,542","1,377",1,0,in South Africa,0
"2,022",September 27,Friendly,United States,Saudi Arabia,"1,803","1,627",0,0,in Spain,1
"2,022",September 27,Friendly,Peru,El Salvador,"1,839","1,502",4,1,in the United States,1
"2,022",September 27,Friendly,Nepal,Bangladesh,919,852,3,1,in Nepal,0
"2,022",September 27,Friendly,Morocco,Paraguay,"1,753","1,739",0,0,in Spain,1
"2,022",September 27,Friendly,Mauritania,Congo,"1,380","1,314",2,0,in Morocco,1
"2,022",September 27,Friendly,Malta,Israel,"1,238","1,650",2,1,in Malta,0
"2,022",September 27,Friendly,Benin,Madagascar,"1,412","1,283",1,3,in Morocco,1
"2,022",September 27,Friendly tournament,Libya,Tanzania,"1,333","1,326",2,1,in Libya,0
"2,022",September 27,Friendly,Ivory Coast,Guinea,"1,675","1,391",3,1,in France,1
"2,022",September 27,Friendly,Iran,Senegal,"1,821","1,683",1,1,in Austria,1
"2,022",September 27,Friendly,Indonesia,Curaçao,"1,260","1,395",2,1,in Indonesia,0
"2,022",September 27,Friendly,Honduras,Guatemala,"1,462","1,459",2,1,in the United States,1
"2,022",September 27,Friendly,Ghana,Nicaragua,"1,537","1,257",1,0,in Spain,1
"2,022",September 27,Friendly,Equatorial Guinea,Togo,"1,437","1,317",2,2,in Morocco,1
"2,022",September 27,Friendly tournament,Egypt,Liberia,"1,640","1,315",3,0,in Egypt,0
"2,022",September 27,Friendly,Ecuador,Japan,"1,841","1,797",0,0,in Germany,1
"2,022",September 27,Friendly,Democratic Republic of Congo,Sierra Leone,"1,445","1,351",3,0,in Morocco,1
"2,022",September 27,Friendly,Costa Rica,Uzbekistan,"1,730","1,572",2,1,in South Korea,1
"2,022",September 27,Friendly,Colombia,Mexico,"1,903","1,821",3,2,in the United States,1
"2,022",September 27,Friendly,Chile,Qatar,"1,705","1,648",2,2,in Austria,1
"2,022",September 27,Friendly,Burkina Faso,Comoros,"1,589","1,249",2,1,in Morocco,1
"2,022",September 27,Friendly tournament,Brunei,Laos,601,667,1,0,in Brunei,0
"2,022",September 27,Friendly,Brazil,Tunisia,"2,167","1,689",5,1,in France,1
"2,022",September 27,Friendly,Bahrain,Panama,"1,508","1,643",0,2,in Bahrain,0
"2,022",September 27,Friendly,Argentina,Jamaica,"2,140","1,553",3,0,in the United States,1
"2,022",September 27,Friendly,Algeria,Nigeria,"1,717","1,645",2,1,in Algeria,0
"2,022",September 27,Melanesian Cup,Fiji,Papua New Guinea,"1,252","1,200",0,1,in Vanuatu,1
"2,022",September 27,European Nations League C,Kosovo,Cyprus,"1,503","1,365",5,1,in Kosovo,0
"2,022",September 27,European Nations League C,Greece,Northern Ireland,"1,690","1,552",3,1,in Greece,0
"2,022",September 27,European Nations League B,Sweden,Slovenia,"1,747","1,640",1,1,in Sweden,0
"2,022",September 27,European Nations League B,Ukraine,Scotland,"1,826","1,757",0,0,in Poland,1
"2,022",September 27,European Nations League B,Norway,Serbia,"1,780","1,860",0,2,in Norway,0
"2,022",September 27,European Nations League B,Ireland,Armenia,"1,678","1,462",3,2,in Ireland,0
"2,022",September 27,European Nations League B,Albania,Iceland,"1,546","1,561",1,1,in Albania,0
"2,022",September 27,European Nations League A,Switzerland,Czechia,"1,920","1,797",2,1,in Switzerland,0
"2,022",September 27,European Nations League A,Portugal,Spain,"2,030","2,019",0,1,in Portugal,0
"2,022",September 30,Melanesian Cup,Fiji,Solomon Islands,"1,229","1,228",1,0,in Vanuatu,1
"2,022",October 1,Friendly,Saint Vincent and the Grenadines,Grenada,"1,087","1,113",1,5,in Saint Vincent and the Grenadines,0
"2,022",October 13,Friendly,Qatar,Nicaragua,"1,650","1,254",2,1,in Spain,1
"2,022",October 22,Friendly,Saudi Arabia,North Macedonia,"1,632","1,565",1,0,in the United Arab Emirates,1
"2,022",October 23,Friendly,Qatar,Guatemala,"1,652","1,449",2,0,in Spain,1
"2,022",October 26,Friendly,Saudi Arabia,Albania,"1,640","1,541",1,1,in the United Arab Emirates,1
"2,022",October 27,Friendly,Qatar,Honduras,"1,659","1,472",1,0,in Spain,1
"2,022",October 30,Friendly,Saudi Arabia,Honduras,"1,637","1,467",0,0,in the United Arab Emirates,1
"2,022",November 5,Friendly,Qatar,Panama,"1,664","1,656",2,1,in Spain,1
"2,022",November 5,Southeast Asian Championship qualifier,Brunei,East Timor,615,623,6,2,in Brunei,0
"2,022",November 6,Friendly,Saudi Arabia,Iceland,"1,632","1,566",1,0,in the United Arab Emirates,1
"2,022",November 8,Southeast Asian Championship qualifier,Brunei,East Timor,643,595,0,1,in Brunei,0
"2,022",November 9,Friendly,Qatar,Albania,"1,674","1,544",1,0,in Spain,1
"2,022",November 9,Friendly,Mexico,Iraq,"1,813","1,573",4,0,in Spain,1
"2,022",November 9,Friendly,Costa Rica,Nigeria,"1,736","1,640",2,0,in Costa Rica,0
"2,022",November 9,Friendly,Cameroon,Jamaica,"1,613","1,552",1,1,in Cameroon,0
"2,022",November 10,Friendly,Panama,Saudi Arabia,"1,646","1,640",1,1,in the United Arab Emirates,1
"2,022",November 10,Friendly,Iran,Nicaragua,"1,817","1,252",1,0,in Iran,0
"2,022",November 11,Friendly,South Korea,Iceland,"1,783","1,558",1,0,in South Korea,0
"2,022",November 11,Friendly,Bahrain,Canada,"1,495","1,770",2,2,in Bahrain,0
"2,022",November 12,Friendly,Ecuador,Iraq,"1,840","1,565",0,0,in Spain,1
"2,022",November 15,Friendly,Venezuela,Panama,"1,681","1,646",2,2,in the United Arab Emirates,1
"2,022",November 15,Friendly,Dominican Republic,Cuba,"1,188","1,315",2,4,in the Dominican Republic,0
"2,022",November 16,Friendly,Uzbekistan,Kazakhstan,"1,566","1,401",2,0,in Uzbekistan,0
"2,022",November 16,Friendly,United Arab Emirates,Argentina,"1,485","2,141",0,5,in the United Arab Emirates,0
"2,022",November 16,Friendly,Turkey,Scotland,"1,693","1,761",2,1,in Turkey,0
"2,022",November 16,Friendly,Iran,Tunisia,"1,817","1,687",0,2,in Qatar,1
"2,022",November 16,Friendly,Mexico,Sweden,"1,821","1,736",1,2,in Spain,1
"2,022",November 16,Friendly,Saudi Arabia,Croatia,"1,640","1,922",0,1,in Saudi Arabia,0
"2,022",November 16,Friendly,Poland,Chile,"1,809","1,703",1,0,in Poland,0
"2,022",November 16,Friendly,Peru,Paraguay,"1,843","1,739",1,0,in Peru,0
"2,022",November 16,Friendly,Oman,Germany,"1,546","1,960",0,1,in Oman,0
"2,022",November 16,Friendly,Nicaragua,El Salvador,"1,252","1,498",1,0,in Nicaragua,0
"2,022",November 16,Friendly,Nepal,Pakistan,927,876,1,0,in Nepal,0
"2,022",November 16,Friendly,Moldova,Azerbaijan,"1,249","1,390",1,2,in Moldova,0
"2,022",November 16,Friendly,Kosovo,Armenia,"1,518","1,456",2,2,in Kosovo,0
"2,022",November 16,Friendly,Ivory Coast,Burundi,"1,680","1,260",4,0,in Morocco,1
"2,022",November 16,Friendly,Gibraltar,Liechtenstein,"1,052",986,2,0,in Gibraltar,0
"2,022",November 16,Friendly,Czechia,Faroe Islands,"1,788","1,302",5,0,in Czechia,0
"2,022",November 16,Friendly,Cyprus,Bulgaria,"1,350","1,508",0,2,in Cyprus,0
"2,022",November 16,Friendly,Austria,Andorra,"1,729","1,118",1,0,in Spain,1
"2,022",November 16,Friendly,Algeria,Mali,"1,722","1,615",1,1,in Algeria,0
"2,022",November 16,Friendly,Albania,Italy,"1,538","1,993",1,3,in Albania,0
"2,022",November 16,Baltic Cup,Lithuania,Iceland,"1,248","1,555",0,0,in Lithuania,0
"2,022",November 16,Baltic Cup,Latvia,Estonia,"1,349","1,421",1,1,in Latvia,0
"2,022",November 17,Friendly,Tajikistan,Russia,"1,317","1,763",0,0,in Tajikistan,0
"2,022",November 17,Friendly,South Africa,Mozambique,"1,546","1,325",2,1,in South Africa,0
"2,022",November 17,Friendly,Saint Lucia,San Marino,"1,055",778,1,1,in Saint Lucia,0
"2,022",November 17,Friendly,Rwanda,Sudan,"1,274","1,311",0,0,in Rwanda,0
"2,022",November 17,Friendly,Romania,Slovenia,"1,615","1,651",1,2,in Romania,0
"2,022",November 17,Friendly,Portugal,Nigeria,"2,004","1,633",4,0,in Portugal,0
"2,022",November 17,Friendly,North Macedonia,Finland,"1,557","1,685",1,1,in North Macedonia,0
"2,022",November 17,Friendly,Morocco,Georgia,"1,753","1,665",3,0,in the United Arab Emirates,1
"2,022",November 17,Friendly,Montenegro,Slovakia,"1,546","1,577",2,2,in Montenegro,0
"2,022",November 17,Friendly,Malta,Greece,"1,255","1,702",2,2,in Malta,0
"2,022",November 17,Friendly,Luxembourg,Hungary,"1,437","1,828",2,2,in Luxembourg,0
"2,022",November 17,Friendly,Libya,Niger,"1,344","1,258",3,2,in Turkey,1
"2,022",November 17,Friendly,Israel,Zambia,"1,633","1,471",4,2,in Israel,0
"2,022",November 17,Friendly,Ireland,Norway,"1,684","1,748",1,2,in Ireland,0
"2,022",November 17,Friendly,Switzerland,Ghana,"1,929","1,540",0,2,in the United Arab Emirates,1
"2,022",November 17,Friendly,Gabon,Guinea-Bissau,"1,472","1,394",3,1,in Turkey,1
"2,022",November 17,Friendly,Japan,Canada,"1,798","1,765",1,2,in the United Arab Emirates,1
"2,022",November 17,Friendly,Jordan,Spain,"1,593","2,045",1,3,in Jordan,0
"2,022",November 17,Friendly,Syria,Belarus,"1,439","1,414",0,1,in the United Arab Emirates,1
"2,022",November 17,Friendly,Angola,Botswana,"1,392","1,373",1,0,in South Africa,1
"2,022",November 18,Friendly,Belgium,Egypt,"2,025","1,644",1,2,in Kuwait,1
"2,022",November 18,Friendly,Dominican Republic,Cuba,"1,174","1,329",1,1,in the Dominican Republic,0
"2,022",November 18,Friendly,Panama,Cameroon,"1,647","1,609",1,1,in the United Arab Emirates,1
"2,022",November 18,Friendly,Bahrain,Serbia,"1,500","1,892",1,5,in Bahrain,0
"2,022",November 19,Friendly,United Arab Emirates,Kazakhstan,"1,483","1,396",2,1,in the United Arab Emirates,0
"2,022",November 19,Friendly,Turkey,Czechia,"1,702","1,789",2,1,in Turkey,0
"2,022",November 19,Friendly,Sweden,Algeria,"1,748","1,717",2,0,in Sweden,0
"2,022",November 19,Friendly,Suriname,French Guiana,"1,327","1,330",1,3,in Suriname,0
"2,022",November 19,Friendly,Rwanda,Sudan,"1,272","1,313",1,0,in Rwanda,0
"2,022",November 19,Friendly,Peru,Bolivia,"1,848","1,621",1,0,in Peru,0
"2,022",November 19,Friendly,Lebanon,Kuwait,"1,337","1,298",0,2,in the United Arab Emirates,1
"2,022",November 19,Friendly,Kosovo,Faroe Islands,"1,514","1,301",1,1,in Kosovo,0
"2,022",November 19,Friendly,Guatemala,Nicaragua,"1,442","1,266",3,1,in the United States,1
"2,022",November 19,Friendly,Gibraltar,Andorra,"1,060","1,117",1,0,in Gibraltar,0
"2,022",November 19,Friendly,Colombia,Paraguay,"1,911","1,734",2,0,in the United States,1
"2,022",November 19,Friendly,Ivory Coast,Burkina Faso,"1,683","1,591",1,2,in Morocco,1
"2,022",November 19,Friendly,Albania,Armenia,"1,535","1,460",2,0,in Albania,0
"2,022",November 19,Baltic Cup,Latvia,Iceland,"1,348","1,547",1,1,in Latvia,0
"2,022",November 19,Baltic Cup,Estonia,Lithuania,"1,422","1,256",2,0,in Estonia,0
"2,022",November 20,Friendly,Venezuela,Syria,"1,680","1,428",2,1,in the United Arab Emirates,1
"2,022",November 20,Friendly,Uzbekistan,Russia,"1,571","1,755",0,0,in Uzbekistan,0
"2,022",November 20,Friendly,South Africa,Angola,"1,549","1,401",1,1,in South Africa,0
"2,022",November 20,Friendly,Slovenia,Montenegro,"1,663","1,544",1,0,in Slovenia,0
"2,022",November 20,Friendly,Slovakia,Chile,"1,579","1,698",0,0,in Slovakia,0
"2,022",November 20,Friendly,Saint Lucia,San Marino,"1,047",786,1,0,in Saint Lucia,0
"2,022",November 20,Friendly,Oman,Belarus,"1,543","1,425",2,0,in the United Arab Emirates,1
"2,022",November 20,Friendly,Norway,Finland,"1,759","1,684",1,1,in Norway,0
"2,022",November 20,Friendly,North Macedonia,Azerbaijan,"1,558","1,399",1,3,in North Macedonia,0
"2,022",November 20,Friendly,Moldova,Romania,"1,240","1,603",0,5,in Moldova,0
"2,022",November 20,Friendly,Malta,Ireland,"1,263","1,673",0,1,in Malta,0
"2,022",November 20,Friendly,Luxembourg,Bulgaria,"1,444","1,521",0,0,in Luxembourg,0
"2,022",November 20,Friendly,Israel,Cyprus,"1,638","1,337",2,3,in Israel,0
"2,022",November 20,Friendly,Hungary,Greece,"1,821","1,694",2,1,in Hungary,0
"2,022",November 20,Friendly,Gambia,Guinea-Bissau,"1,425","1,382",0,0,in Turkey,1
"2,022",November 20,Friendly,Gabon,Niger,"1,484","1,250",3,1,in Turkey,1
"2,022",November 20,Friendly,Austria,Italy,"1,730","1,996",2,0,in Austria,0
"2,022",November 20,World Cup,Qatar,Ecuador,"1,680","1,833",0,2,in Qatar,0
"2,022",November 21,World Cup,United States,Wales,"1,798","1,790",1,1,in Qatar,1
"2,022",November 21,World Cup,Netherlands,Senegal,"2,040","1,687",2,0,in Qatar,1
"2,022",November 21,World Cup,England,Iran,"1,920","1,797",6,2,in Qatar,1
"2,022",November 22,World Cup,Argentina,Saudi Arabia,"2,143","1,635",1,2,in Qatar,1
"2,022",November 22,World Cup,Poland,Mexico,"1,814","1,809",0,0,in Qatar,1
"2,022",November 22,World Cup,France,Australia,"2,005","1,719",4,1,in Qatar,1
"2,022",November 22,World Cup,Denmark,Tunisia,"1,971","1,707",0,0,in Qatar,1
"2,022",November 23,World Cup,Spain,Costa Rica,"2,048","1,743",7,0,in Qatar,1
"2,022",November 23,World Cup,Germany,Japan,"1,963","1,787",1,2,in Qatar,1
"2,022",November 23,World Cup,Croatia,Morocco,"1,927","1,766",0,0,in Qatar,1
"2,022",November 23,World Cup,Belgium,Canada,"2,007","1,776",1,0,in Qatar,1
"2,022",November 24,World Cup,Switzerland,Cameroon,"1,902","1,610",1,0,in Qatar,1
"2,022",November 24,World Cup,Uruguay,South Korea,"1,936","1,786",0,0,in Qatar,1
"2,022",November 24,World Cup,Portugal,Ghana,"2,006","1,567",3,2,in Qatar,1
"2,022",November 24,World Cup,Brazil,Serbia,"2,169","1,898",2,0,in Qatar,1
"2,022",November 24,Friendly tournament,Suriname,Bonaire,"1,308",999,4,1,in Curaçao,1
"2,022",November 24,Friendly tournament,Curaçao,Aruba,"1,384",928,2,2,in Curaçao,0
"2,022",November 25,World Cup,Qatar,Senegal,"1,642","1,677",1,3,in Qatar,0
"2,022",November 25,World Cup,Wales,Iran,"1,791","1,760",0,2,in Qatar,1
"2,022",November 25,World Cup,England,United States,"1,957","1,797",0,0,in Qatar,1
"2,022",November 25,World Cup,Netherlands,Ecuador,"2,050","1,871",1,1,in Qatar,1
"2,022",November 26,World Cup,Poland,Saudi Arabia,"1,814","1,692",2,0,in Qatar,1
"2,022",November 26,World Cup,France,Denmark,"2,022","1,952",2,1,in Qatar,1
"2,022",November 26,World Cup,Tunisia,Australia,"1,726","1,702",0,1,in Qatar,1
"2,022",November 26,World Cup,Argentina,Mexico,"2,086","1,809",2,0,in Qatar,1
"2,022",November 26,Friendly tournament,Curaçao,Suriname,"1,370","1,316",2,2,in Curaçao,0
"2,022",November 26,Friendly tournament,Bonaire,Aruba,991,942,0,1,in Curaçao,1
"2,022",November 27,World Cup,Belgium,Morocco,"2,020","1,779",0,2,in Qatar,1
"2,022",November 27,World Cup,Spain,Germany,"2,068","1,919",1,1,in Qatar,1
"2,022",November 27,World Cup,Croatia,Canada,"1,914","1,763",4,1,in Qatar,1
"2,022",November 27,World Cup,Japan,Costa Rica,"1,831","1,723",0,1,in Qatar,1
"2,022",November 28,World Cup,Portugal,Uruguay,"2,010","1,924",2,0,in Qatar,1
"2,022",November 28,World Cup,South Korea,Ghana,"1,798","1,563",2,3,in Qatar,1
"2,022",November 28,World Cup,Serbia,Cameroon,"1,882","1,601",3,3,in Qatar,1
"2,022",November 28,World Cup,Brazil,Switzerland,"2,185","1,911",1,0,in Qatar,1
"2,022",November 29,World Cup,United States,Iran,"1,810","1,809",1,0,in Qatar,1
"2,022",November 29,World Cup,Ecuador,Senegal,"1,885","1,730",1,2,in Qatar,1
"2,022",November 29,World Cup,Qatar,Netherlands,"1,589","2,036",0,2,in Qatar,0
"2,022",November 29,World Cup,England,Wales,"1,944","1,742",3,0,in Qatar,1
"2,022",November 30,World Cup,France,Tunisia,"2,046","1,694",0,1,in Qatar,1
"2,022",November 30,World Cup,Mexico,Saudi Arabia,"1,794","1,662",2,1,in Qatar,1
"2,022",November 30,World Cup,Denmark,Australia,"1,928","1,734",0,1,in Qatar,1
"2,022",November 30,World Cup,Argentina,Poland,"2,101","1,844",2,0,in Qatar,1
"2,022",December 1,World Cup,Morocco,Canada,"1,851","1,732",2,1,in Qatar,1
